# wavelength[um] flux[W/sr/m2/um]
1.293871476671172793e+01 2.798522613384447411e+00
1.295165995299232620e+01 3.128744356564693518e+00
1.296461809093395523e+01 3.136975665456684936e+00
1.297758919349474738e+01 2.932456003033838687e+00
1.299057327364582903e+01 3.350839267204748673e+00
1.300357034437127801e+01 3.231335548649060918e+00
1.301658041866812354e+01 2.994040441375457107e+00
1.302960350954645996e+01 3.394892773904313099e+00
1.304263963002939519e+01 3.145144800937531571e+00
1.305568879315306674e+01 3.669402156593600584e+00
1.306875101196661504e+01 3.497481936822809612e+00
1.308182629953226872e+01 3.407881203526241798e+00
1.309491466892529665e+01 3.246849378819157472e+00
1.310801613323407544e+01 3.738150504141896757e+00
1.312113070556008587e+01 3.504385562075396976e+00
1.313425839901791292e+01 3.761831256894244913e+00
1.314739922673523687e+01 3.333598365445120226e+00
1.316055320185286348e+01 3.875950220215277131e+00
1.317372033752479865e+01 3.682009514110720527e+00
1.318690064691818620e+01 3.982424246192825201e+00
1.320009414321328833e+01 3.309236444308154113e+00
1.321330083960363133e+01 3.632517402410556429e+00
1.322652074929591492e+01 3.498879574163236583e+00
1.323975388551004784e+01 4.046145268684470331e+00
1.325300026147915844e+01 3.476103422719784231e+00
1.326625989044964449e+01 3.632838401420797947e+00
1.327953278568112516e+01 3.642663341280942380e+00
1.329281896044648903e+01 3.955623881375413209e+00
1.330611842803193312e+01 3.776009963429554528e+00
1.331943120173693274e+01 4.064881980620297597e+00
1.333275729487423966e+01 3.581636282665279225e+00
1.334609672076993725e+01 4.267748333458635912e+00
1.335944949276346172e+01 3.351227912568472966e+00
1.337281562420759862e+01 4.159194391194090734e+00
1.338619512846847215e+01 3.677678258203019190e+00
1.339958801892558071e+01 4.337035179676470342e+00
1.341299430897182177e+01 3.661927675645143321e+00
1.342641401201349538e+01 4.118263280573529528e+00
1.343984714147030957e+01 3.540001843662746506e+00
1.345329371077539982e+01 4.268480609269472481e+00
1.346675373337531489e+01 3.489823688874258423e+00
1.348022722273005236e+01 3.089348904034471044e+00
1.349371419231313141e+01 2.332206382721278448e+00
1.350721465561153423e+01 3.395021170145712919e+00
1.352072862612571136e+01 3.566149544150002626e+00
1.353425611736962608e+01 3.697057544052669620e+00
1.354779714287080061e+01 3.660970145427368649e+00
1.356135171617024326e+01 3.813122970563341596e+00
1.357491985082253727e+01 3.852144555342130960e+00
1.358850156039581769e+01 3.686462752882708305e+00
1.360209685847177141e+01 4.082060561273778809e+00
1.361570575864573662e+01 3.489472519412801343e+00
1.362932827452661932e+01 4.202262492845625808e+00
1.364296441973689866e+01 3.302009559788285475e+00
1.365661420791272107e+01 4.272247089822151622e+00
1.367027765270389139e+01 3.070043579251020560e+00
1.368395476777384623e+01 3.908770340288421075e+00
1.369764556679970546e+01 3.098822844404420351e+00
1.371135006347225982e+01 3.902840772618735077e+00
1.372506827149601527e+01 3.013935679374706300e+00
1.373880020458919660e+01 4.530786070710090208e+00
1.375254587648374383e+01 3.238831270417043218e+00
1.376630530092532290e+01 4.333924450818937402e+00
1.378007849167333632e+01 3.561693281049624904e+00
1.379386546250100665e+01 4.147499727784603962e+00
1.380766622719529657e+01 3.985870638162849922e+00
1.382148079955695330e+01 4.084441130348871241e+00
1.383530919340054588e+01 4.098309779629816241e+00
1.384915142255448472e+01 3.492801437273486354e+00
1.386300750086100031e+01 3.135757286003266753e+00
1.387687744217617691e+01 1.226498683839418069e+00
1.389076126036993308e+01 1.299340610369798421e+00
1.390465896932608914e+01 2.100389609051146689e+00
1.391857058294238314e+01 2.456823984828949481e+00
1.393249611513042652e+01 3.327210591759353964e+00
1.394643557981579285e+01 3.115777508162801634e+00
1.396038899093789354e+01 3.492509715293040440e+00
1.397435636245010393e+01 3.342501507618112377e+00
1.398833770831983081e+01 3.117370854866891694e+00
1.400233304252842537e+01 3.811229335549409125e+00
1.401634237907123293e+01 2.611254111531470468e+00
1.403036573195758763e+01 3.544397742960000208e+00
1.404440311521085327e+01 2.810102301131813807e+00
1.405845454286841267e+01 2.954335659204826214e+00
1.407252002898167476e+01 2.805750754461994401e+00
1.408659958761614028e+01 2.829477912620063762e+00
1.410069323285138765e+01 2.742826740136341090e+00
1.411480097878105155e+01 2.569281878573211220e+00
1.412892283951284611e+01 2.809155371498516907e+00
1.414305882916865897e+01 2.582036883323535648e+00
1.415720896188447142e+01 2.519125536949045063e+00
1.417137325181041696e+01 2.395570994822360245e+00
1.418555171311082397e+01 2.103503005939117987e+00
1.419974435996411799e+01 2.495350941468584161e+00
1.421395120656291056e+01 1.936409299728857114e+00
1.422817226711411465e+01 2.410070260660161168e+00
1.424240755583879192e+01 2.104037688931481132e+00
1.425665708697219713e+01 1.987413346027796957e+00
1.427092087476386340e+01 2.053762307973717061e+00
1.428519893347759151e+01 1.665641211516638798e+00
1.429949127739145354e+01 2.362105175103438093e+00
1.431379792079778213e+01 1.417694973625523547e+00
1.432811887800320072e+01 2.060783660526551930e+00
1.434245416332871059e+01 1.773014540333354816e+00
1.435680379110961091e+01 1.571398970270210027e+00
1.437116777569548276e+01 1.925728109579162295e+00
1.438554613145031702e+01 1.323902084614565267e+00
1.439993887275247175e+01 1.956993158162285473e+00
1.441434601399467219e+01 1.176604662538020651e+00
1.442876756958409423e+01 1.736219109246156300e+00
1.444320355394230226e+01 1.454132148688777493e+00
1.445765398150527048e+01 1.332970369369693042e+00
1.447211886672343439e+01 1.612426197246233706e+00
1.448659822406168018e+01 1.126251575868805421e+00
1.450109206799934469e+01 1.549749898163347295e+00
1.451560041303029891e+01 1.123491342984798580e+00
1.453012327366288048e+01 1.456394823782571457e+00
1.454466066441992744e+01 1.232401763944797279e+00
1.455921259983884752e+01 1.233116035381957465e+00
1.457377909447158437e+01 1.403860211651678735e+00
1.458836016288461934e+01 1.044427020014337293e+00
1.460295581965901945e+01 1.422059911697962864e+00
1.461756607939045161e+01 1.049209651388913089e+00
1.463219095668918968e+01 1.296467211589301671e+00
1.464683046618012519e+01 1.135235061399560319e+00
1.466148462250275486e+01 1.130489584968272565e+00
1.467615344031121793e+01 1.253572032298506000e+00
1.469083693427434589e+01 1.028617600702792956e+00
1.470553511907563937e+01 1.310272394764869119e+00
1.472024800941326284e+01 1.006111256669177001e+00
1.473497562000010674e+01 1.204956213512389906e+00
1.474971796556379466e+01 1.102430825376636392e+00
1.476447506084667616e+01 1.091481029095146216e+00
1.477924692060583922e+01 1.228873210631814983e+00
1.479403355961316180e+01 1.002817609016640965e+00
1.480883499265527448e+01 1.290773175585299137e+00
1.482365123453359068e+01 1.037177515649064574e+00
1.483848230006438307e+01 1.193770287439713362e+00
1.485332820407873911e+01 1.132048270809072887e+00
1.486818896142254509e+01 1.090122067091529034e+00
1.488306458695654122e+01 1.243672894378772709e+00
1.489795509555635178e+01 1.011823714844817035e+00
1.491286050211251180e+01 1.167828687281829980e+00
1.492778082153043151e+01 1.008584626024165321e+00
1.494271606873038927e+01 1.056606432492437353e+00
1.495766625864763810e+01 1.125229962021634167e+00
1.497263140623239330e+01 1.297596974306550077e+00
1.498761152644982886e+01 1.062776261516197529e+00
1.500260663428004371e+01 1.042716952657299689e+00
1.501761674471810615e+01 1.089795164926398829e+00
1.503264187277415687e+01 1.310737611361500354e+00
1.504768203347334321e+01 1.175386809531337118e+00
1.506273724185582452e+01 1.242511169403818005e+00
1.507780751297680233e+01 1.356123222706686615e+00
1.509289286190657009e+01 1.062758864507927337e+00
1.510799330373045635e+01 1.421428062117771063e+00
1.512310885354890289e+01 1.026682294268234541e+00
1.513823952647746296e+01 1.318624465157250514e+00
1.515338533764681372e+01 1.137038976456086870e+00
1.516854630220275624e+01 1.168980239410306821e+00
1.518372243530625454e+01 1.256294396226472987e+00
1.519891375213346763e+01 1.030704988067434380e+00
1.521412026787568195e+01 1.360682374444375897e+00
1.522934199773943043e+01 1.022643094916622086e+00
1.524457895694642851e+01 1.317123625098403306e+00
1.525983116073368073e+01 1.142429479385386415e+00
1.527509862435336885e+01 1.166482546192253000e+00
1.529038136307294238e+01 1.300419303657504244e+00
1.530567939217513640e+01 1.044731302067830825e+00
1.532099272695800884e+01 1.367468893838885480e+00
1.533632138273488899e+01 1.050212802406725432e+00
1.535166537483442539e+01 1.402440835113099915e+00
1.536702471860061792e+01 1.205144941145251281e+00
1.538239942939280347e+01 1.258611347145732084e+00
1.539778952258570932e+01 1.436368233916753390e+00
1.541319501356943356e+01 1.116219359201619410e+00
1.542861591774943264e+01 1.535127993580950756e+00
1.544405225054664044e+01 1.126946452895333017e+00
1.545950402739738649e+01 1.558213983747973153e+00
1.547497126375344756e+01 1.400410367688440960e+00
1.549045397508206356e+01 1.370848051354036645e+00
1.550595217686592875e+01 1.741170123732445729e+00
1.552146588460326093e+01 1.186491928249979955e+00
1.553699511380775711e+01 1.934259093512892047e+00
1.555253988000867871e+01 1.227281121641714767e+00
1.556810019875076989e+01 1.885706418693071207e+00
1.558367608559435347e+01 1.676004657438313616e+00
1.559926755611532379e+01 1.578032379034296939e+00
1.561487462590514674e+01 2.077601410954149408e+00
1.563049731057092373e+01 1.422514266492460377e+00
1.564613562573530814e+01 2.260993889157094650e+00
1.566178958703660662e+01 1.475875942349562431e+00
1.567745921012879506e+01 2.159725570551574769e+00
1.569314451068148308e+01 1.964779602124101077e+00
1.570884550437998328e+01 1.836918434663792121e+00
1.572456220692530415e+01 2.397658656649814368e+00
1.574029463403412876e+01 1.538075264093843986e+00
1.575604280143891245e+01 2.612458486837637039e+00
1.577180672488782243e+01 1.942836131967991875e+00
1.578758642014476088e+01 2.188828181401723860e+00
1.580338190298943246e+01 2.506978686006761770e+00
1.581919318921733897e+01 1.787819566615960643e+00
1.583502029463975269e+01 2.903469792594576049e+00
1.585086323508377326e+01 2.045434056597664529e+00
1.586672202639235074e+01 2.450840928918230244e+00
1.588259668442427319e+01 2.452316930582810528e+00
1.589848722505419154e+01 2.407042583402292824e+00
1.591439366417263379e+01 2.908435212198443587e+00
1.593031601768606009e+01 2.507545082904266476e+00
1.594625430151684498e+01 2.604761299811106490e+00
1.596220853160327735e+01 2.617539330557955068e+00
1.597817872389959071e+01 2.628028368558206207e+00
1.599416489437596667e+01 2.354133665142257748e+00
1.601016705901853143e+01 3.168297597490158601e+00
1.602618523382946947e+01 2.642001768522235228e+00
1.604221943482700397e+01 3.221648871389295898e+00
1.605826967804530980e+01 2.853021179948203923e+00
1.607433597953463433e+01 3.038091974982070287e+00
1.609041835536128318e+01 3.461103247514099923e+00
1.610651682160760245e+01 2.578926854486820908e+00
1.612263139437211734e+01 3.476596395258288563e+00
1.613876208976935800e+01 3.070641415572281208e+00
1.615490892393001587e+01 2.961391132613434785e+00
1.617107191300096147e+01 2.435375923504845108e+00
1.618725107314516620e+01 1.025989255458249927e+00
1.620344642054176632e+01 1.420685449984439241e+00
1.621965797138613041e+01 1.929943069503732511e+00
1.623588574188982747e+01 2.086365523968606528e+00
1.625212974828060197e+01 2.901898049158266879e+00
1.626839000680249114e+01 2.996759905712403249e+00
1.628466653371572548e+01 2.722918772281703870e+00
1.630095934529685664e+01 3.322765061159591138e+00
1.631726845783870772e+01 2.686697164877368316e+00
1.633359388765037323e+01 3.089258378706021269e+00
1.634993565105728308e+01 3.350330033273990704e+00
1.636629376440121675e+01 2.610345638717472827e+00
1.638266824404027489e+01 3.303475663050267297e+00
1.639905910634891484e+01 3.202731190616852519e+00
1.641546636771804657e+01 2.729512096707150004e+00
1.643189004455492608e+01 3.309474184007791475e+00
1.644833015328320514e+01 2.560133254386859569e+00
1.646478671034300234e+01 3.332796044485428766e+00
1.648125973219089246e+01 3.353467793622840087e+00
1.649774923529989934e+01 2.570391357144528044e+00
1.651425523615948521e+01 3.479737953249495863e+00
1.653077775127569637e+01 2.647141473735077799e+00
1.654731679717104242e+01 2.929785772017162060e+00
1.656387239038455306e+01 3.458841051492538732e+00
1.658044454747182783e+01 2.571752884382640492e+00
1.659703328500502195e+01 3.403492034874992633e+00
1.661363861957294219e+01 3.161707476057451505e+00
1.663026056778087991e+01 2.739700307055155992e+00
1.664689914625072475e+01 3.444741551961296278e+00
1.666355437162107833e+01 2.430576641968738461e+00
1.668022626054720448e+01 3.376886285604305815e+00
1.669691482970098306e+01 3.546473427255147470e+00
1.671362009577098107e+01 2.706170250657136123e+00
1.673034207546247387e+01 3.411260194126414902e+00
1.674708078549743107e+01 1.927036542766627614e+00
1.676383624261456973e+01 2.640051177685827533e+00
1.678060846356936153e+01 3.080170559163079247e+00
1.679739746513401144e+01 2.681022246590278435e+00
1.681420326409750388e+01 2.913538632951123031e+00
1.683102587726567378e+01 3.259193476321653460e+00
1.684786532146112137e+01 2.754375484611972347e+00
1.686472161352329380e+01 3.402344219368864220e+00
1.688159477030848521e+01 2.736189957924370919e+00
1.689848480868984737e+01 2.280483225646249501e+00
1.691539174555743941e+01 3.127062861573773667e+00
1.693231559781817452e+01 2.905780606713402214e+00
1.694925638239588395e+01 3.458523935949318506e+00
1.696621411623138798e+01 3.425868362571307113e+00
1.698318881628241783e+01 2.925234503865916214e+00
1.700018049952368671e+01 3.594675059210984625e+00
1.701718918294688265e+01 3.318646624312491689e+00
1.703421488356068281e+01 3.093152544056403386e+00
1.705125761839080667e+01 3.465789250171265934e+00
1.706831740447996992e+01 3.104866770373335694e+00
1.708539425888794483e+01 3.438963749142668114e+00
1.710248819869159220e+01 2.881420263327743037e+00
1.711959924098485786e+01 3.029541267286933959e+00
1.713672740287879037e+01 3.538544525505517679e+00
1.715387270150155175e+01 3.378539048128948785e+00
1.717103515399843872e+01 3.115183151836027342e+00
1.718821477753190763e+01 3.151722758418743719e+00
1.720541158928159575e+01 2.654098436470588851e+00
1.722262560644431417e+01 2.470253407850242500e+00
1.723985684623405490e+01 3.312755150280073391e+00
1.725710532588209745e+01 3.111787334071837385e+00
1.727437106263688449e+01 3.461137132955656170e+00
1.729165407376416042e+01 3.394951926545350052e+00
1.730895437654698199e+01 3.171007960755692245e+00
1.732627198828563309e+01 3.377101639834370506e+00
1.734360692629769218e+01 3.059955893267134019e+00
1.736095920791811054e+01 2.467513664982673660e+00
1.737832885049919440e+01 3.255028439911416438e+00
1.739571587141055886e+01 3.235556938595037124e+00
1.741312028803920597e+01 3.317791284820732045e+00
1.743054211778958518e+01 3.366262418085547381e+00
1.744798137808355420e+01 3.177147894381705306e+00
1.746543808636037198e+01 3.413587593013707178e+00
1.748291226007674126e+01 3.400302345012979455e+00
1.750040391670682638e+01 2.877271163584187885e+00
1.751791307374228168e+01 3.283691663693702356e+00
1.753543974869225153e+01 3.314237886853130810e+00
1.755298395908345199e+01 2.933320044612855337e+00
1.757054572246007496e+01 2.466701613854436648e+00
1.758812505638386270e+01 3.102804973985944237e+00
1.760572197843420028e+01 3.138596226269840805e+00
1.762333650620799119e+01 2.563246215715212717e+00
1.764096865731976393e+01 2.871580329773883999e+00
1.765861844940165071e+01 3.204861105380270914e+00
1.767628590010343714e+01 3.275260528155353512e+00
1.769397102709259428e+01 3.250445443245255195e+00
1.771167384805425016e+01 3.239990087060450552e+00
1.772939438069122886e+01 3.265686373823608601e+00
1.774713264272407542e+01 2.757427217836077915e+00
1.776488865189103805e+01 2.997953110312794767e+00
1.778266242594811430e+01 3.252424711418983705e+00
1.780045398266910084e+01 3.311330996512867664e+00
1.781826333984556499e+01 3.283107228047172033e+00
1.783609051528684830e+01 3.175381211699864981e+00
1.785393552682015539e+01 3.302816819196161546e+00
1.787179839229047218e+01 3.237067534560158499e+00
1.788967912956065831e+01 3.288078157135025048e+00
1.790757775651144357e+01 3.280488655271097009e+00
1.792549429104150249e+01 3.169199517875134209e+00
1.794342875106735136e+01 2.952681298373422969e+00
1.796138115452342987e+01 3.239934143864933613e+00
1.797935151936216158e+01 3.186657706732204165e+00
1.799733986355390414e+01 3.201004875721442655e+00
1.801534620508700968e+01 3.074706665986157716e+00
1.803337056196783905e+01 2.533012272032064693e+00
1.805141295222070497e+01 3.151904187538641100e+00
1.806947339388802121e+01 3.206024960465506890e+00
1.808755190503026711e+01 3.152241203237045486e+00
1.810564850372592005e+01 3.030295375085152898e+00
1.812376320807159047e+01 3.191497459096033218e+00
1.814189603618197211e+01 3.121690565783245663e+00
1.816004700618987755e+01 3.043145973939676008e+00
1.817821613624629862e+01 2.569090873599772173e+00
1.819640344452037084e+01 2.968734852930067891e+00
1.821460894919938411e+01 3.120607366594327914e+00
1.823283266848886086e+01 3.070603749745966393e+00
1.825107462061255248e+01 2.580922264263656007e+00
1.826933482381239671e+01 2.981397031345677018e+00
1.828761329634858512e+01 2.908618440115827486e+00
1.830591005649957737e+01 2.324075854901831661e+00
1.832422512256215796e+01 2.727690483368407026e+00
1.834255851285137595e+01 2.256953039321651477e+00
1.836091024570062658e+01 2.615661564610769041e+00
1.837928033946165485e+01 2.915775709058603393e+00
