# wavelength[um] flux[erg/cm2/s/cm]
1.293871476671172793e+01 8.854214349103260040e+07
1.295165995299232620e+01 9.870847174671989679e+07
1.296461809093395523e+01 9.885337056017725170e+07
1.297758919349474738e+01 9.260430987224808335e+07
1.299057327364582903e+01 1.040848477939196676e+08
1.300357034437127801e+01 9.880086056690590084e+07
1.301658041866812354e+01 9.442853524602250755e+07
1.302960350954645996e+01 1.065266921414474398e+08
1.304263963002939519e+01 9.907874864634005725e+07
1.305568879315306674e+01 1.153437659560033530e+08
1.306875101196661504e+01 1.100545647138760239e+08
1.308182629953226872e+01 1.072488110316131711e+08
1.309491466892529665e+01 1.021897312193923742e+08
1.310801613323407544e+01 1.176787020770594329e+08
1.312113070556008587e+01 1.101723260281380564e+08
1.313425839901791292e+01 1.183140874183546305e+08
1.314739922673523687e+01 1.040583905765980482e+08
1.316055320185286348e+01 1.223278109622358084e+08
1.317372033752479865e+01 1.156703772863087654e+08
1.318690064691818620e+01 1.255172370340995193e+08
1.320009414321328833e+01 1.039175198501322865e+08
1.321330083960363133e+01 1.136771867058088928e+08
1.322652074929591492e+01 1.089549752853825539e+08
1.323975388551004784e+01 1.266289705142081976e+08
1.325300026147915844e+01 1.050860158297079951e+08
1.326625989044964449e+01 1.114820711848410070e+08
1.327953278568112516e+01 1.138508999914702028e+08
1.329281896044648903e+01 1.223723860520461500e+08
1.330611842803193312e+01 1.176682670311989188e+08
1.331943120173693274e+01 1.274372929314447194e+08
1.333275729487423966e+01 1.119063200416510850e+08
1.334609672076993725e+01 1.334956796137885004e+08
1.335944949276346172e+01 1.005475987707270831e+08
1.337281562420759862e+01 1.301641431022116989e+08
1.338619512846847215e+01 1.149817256244310737e+08
1.339958801892558071e+01 1.355738842578684092e+08
1.341299430897182177e+01 1.145914601838636845e+08
1.342641401201349538e+01 1.244779640354244560e+08
1.343984714147030957e+01 1.091054723053714037e+08
1.345329371077539982e+01 1.328399584309727550e+08
1.346675373337531489e+01 1.067472653596709520e+08
1.348022722273005236e+01 9.605466523338267207e+07
1.349371419231313141e+01 7.401023040206645429e+07
1.350721465561153423e+01 1.019851672550251037e+08
1.352072862612571136e+01 1.108847683242990524e+08
1.353425611736962608e+01 1.151899476290711313e+08
1.354779714287080061e+01 1.138906188096109927e+08
1.356135171617024326e+01 1.187762201371749043e+08
1.357491985082253727e+01 1.199804762606322914e+08
1.358850156039581769e+01 1.149672277060364187e+08
1.360209685847177141e+01 1.266143088598241210e+08
1.361570575864573662e+01 1.089123388187785000e+08
1.362932827452661932e+01 1.304873086990353018e+08
1.364296441973689866e+01 1.032559990140151680e+08
1.365661420791272107e+01 1.326782225288957655e+08
1.367027765270389139e+01 9.602604363519573212e+07
1.368395476777384623e+01 1.129459826939581633e+08
1.369764556679970546e+01 9.661184720565250516e+07
1.371135006347225982e+01 1.137834899203563482e+08
1.372506827149601527e+01 9.434442141374945641e+07
1.373880020458919660e+01 1.411112463496944010e+08
1.375254587648374383e+01 1.011057547755928934e+08
1.376630530092532290e+01 1.347420349159068763e+08
1.378007849167333632e+01 1.112506637246952355e+08
1.379386546250100665e+01 1.285765413363589644e+08
1.380766622719529657e+01 1.241786358403308988e+08
1.382148079955695330e+01 1.265465902336926907e+08
1.383530919340054588e+01 1.267768462412145138e+08
1.384915142255448472e+01 1.084867768773846775e+08
1.386300750086100031e+01 9.758332022283655405e+07
1.387687744217617691e+01 3.905408286982169747e+07
1.389076126036993308e+01 4.165731643722938001e+07
1.390465896932608914e+01 6.699521098940795660e+07
1.391857058294238314e+01 7.656019736701226234e+07
1.393249611513042652e+01 1.032799680987891108e+08
1.394643557981579285e+01 9.734941299212440848e+07
1.396038899093789354e+01 1.084273811533187479e+08
1.397435636245010393e+01 1.040967082045020610e+08
1.398833770831983081e+01 9.731989719766564667e+07
1.400233304252842537e+01 1.167423179475978762e+08
1.401634237907123293e+01 7.838361317955251038e+07
1.403036573195758763e+01 1.098867384781673402e+08
1.404440311521085327e+01 8.820963767503651977e+07
1.405845454286841267e+01 9.193957463795103133e+07
1.407252002898167476e+01 8.814746213881245255e+07
1.408659958761614028e+01 8.882676131322969496e+07
1.410069323285138765e+01 8.606600931775930524e+07
1.411480097878105155e+01 8.087344903750373423e+07
1.412892283951284611e+01 8.512593748485317826e+07
1.414305882916865897e+01 7.757925720646612346e+07
1.415720896188447142e+01 7.930525773597888649e+07
1.417137325181041696e+01 7.182271414642465115e+07
1.418555171311082397e+01 6.609126677394029498e+07
1.419974435996411799e+01 7.886067818324404955e+07
1.421395120656291056e+01 6.100412736657645553e+07
1.422817226711411465e+01 7.658696376357348263e+07
1.424240755583879192e+01 6.722691754566480219e+07
1.425665708697219713e+01 6.344233925495691597e+07
1.427092087476386340e+01 6.552956435574838519e+07
1.428519893347759151e+01 5.352746364602082968e+07
1.429949127739145354e+01 7.522769331198365986e+07
1.431379792079778213e+01 4.551712922491420060e+07
1.432811887800320072e+01 6.354059656371603906e+07
1.434245416332871059e+01 5.648822441294059157e+07
1.435680379110961091e+01 4.924847068243563920e+07
1.437116777569548276e+01 6.134769298099159449e+07
1.438554613145031702e+01 4.254702683057072759e+07
1.439993887275247175e+01 6.141891302028694004e+07
1.441434601399467219e+01 3.753643367265106738e+07
1.442876756958409423e+01 5.584321775533899665e+07
1.444320355394230226e+01 4.668655861472511292e+07
1.445765398150527048e+01 4.282668446477844566e+07
1.447211886672343439e+01 5.204698477935800701e+07
1.448659822406168018e+01 3.596814189646264911e+07
1.450109206799934469e+01 5.000532094724253565e+07
1.451560041303029891e+01 3.560233343606279790e+07
1.453012327366288048e+01 4.646786055696031451e+07
1.454466066441992744e+01 3.937854524657648802e+07
1.455921259983884752e+01 3.954073157775249332e+07
1.457377909447158437e+01 4.535890713295228034e+07
1.458836016288461934e+01 3.319030516355076060e+07
1.460295581965901945e+01 4.605604359802692384e+07
1.461756607939045161e+01 3.324085260247451439e+07
1.463219095668918968e+01 4.188414542274869978e+07
1.464683046618012519e+01 3.637460407883947343e+07
1.466148462250275486e+01 3.610653884364695847e+07
1.467615344031121793e+01 4.041995637642249465e+07
1.469083693427434589e+01 3.254380193001613393e+07
1.470553511907563937e+01 4.237185518951059133e+07
1.472024800941326284e+01 3.182116016609797254e+07
1.473497562000010674e+01 3.854944538002797216e+07
1.474971796556379466e+01 3.525764535710442066e+07
1.476447506084667616e+01 3.477830687521268427e+07
1.477924692060583922e+01 3.957120978674192727e+07
1.479403355961316180e+01 3.166005363282112777e+07
1.480883499265527448e+01 4.172247780811613053e+07
1.482365123453359068e+01 3.284605991602915153e+07
1.483848230006438307e+01 3.841817019061633945e+07
1.485332820407873911e+01 3.606655408346355706e+07
1.486818896142254509e+01 3.471441785595304519e+07
1.488306458695654122e+01 3.996479799091049284e+07
1.489795509555635178e+01 3.209764601864860207e+07
1.491286050211251180e+01 3.747139848383675516e+07
1.492778082153043151e+01 3.186436487022092566e+07
1.494271606873038927e+01 3.328786825572863594e+07
1.495766625864763810e+01 3.507586662798397988e+07
1.497263140623239330e+01 4.051562848542545736e+07
1.498761152644982886e+01 3.331176322204726934e+07
1.500260663428004371e+01 3.326312138787912205e+07
1.501761674471810615e+01 3.484316461314324290e+07
1.503264187277415687e+01 4.233907084740170836e+07
1.504768203347334321e+01 3.768217493277744204e+07
1.506273724185582452e+01 3.995496278453941643e+07
1.507780751297680233e+01 4.321027491098841280e+07
1.509289286190657009e+01 3.379266849499582499e+07
1.510799330373045635e+01 4.599898790815906972e+07
1.512310885354890289e+01 3.257119578520626202e+07
1.513823952647746296e+01 4.253654396299337596e+07
1.515338533764681372e+01 3.631232556130295247e+07
1.516854630220275624e+01 3.676274441930412501e+07
1.518372243530625454e+01 4.043116104605881870e+07
1.519891375213346763e+01 3.268851197469795495e+07
1.521412026787568195e+01 4.396716299795069546e+07
1.522934199773943043e+01 3.238811780040808767e+07
1.524457895694642851e+01 4.246946142714162916e+07
1.525983116073368073e+01 3.652142112833424658e+07
1.527509862435336885e+01 3.736304648900371045e+07
1.529038136307294238e+01 4.191219490210833400e+07
1.530567939217513640e+01 3.315903832402737811e+07
1.532099272695800884e+01 4.410150048476288468e+07
1.533632138273488899e+01 3.327884435235391930e+07
1.535166537483442539e+01 4.506199077811936289e+07
1.536702471860061792e+01 3.861759661537028104e+07
1.538239942939280347e+01 4.035910092232207954e+07
1.539778952258570932e+01 4.629844177121761441e+07
1.541319501356943356e+01 3.549692376227805763e+07
1.542861591774943264e+01 4.940815320000050962e+07
1.544405225054664044e+01 3.576848996634174883e+07
1.545950402739738649e+01 5.006512632375172526e+07
1.547497126375344756e+01 4.492061857405810803e+07
1.549045397508206356e+01 4.320291245196915418e+07
1.550595217686592875e+01 5.579853136031790078e+07
1.552146588460326093e+01 3.740973214587504417e+07
1.553699511380775711e+01 6.178791264094801247e+07
1.555253988000867871e+01 3.919118076908050478e+07
1.556810019875076989e+01 5.970289274804941565e+07
1.558367608559435347e+01 5.351614804880493134e+07
1.559926755611532379e+01 5.037347490317185968e+07
1.561487462590514674e+01 6.567497683922322839e+07
1.563049731057092373e+01 4.492704016137160361e+07
1.564613562573530814e+01 7.120697586393891275e+07
1.566178958703660662e+01 4.688162695042304695e+07
1.567745921012879506e+01 6.360930678643240780e+07
1.569314451068148308e+01 5.978448798410791904e+07
1.570884550437998328e+01 5.785720084957712889e+07
1.572456220692530415e+01 7.439127300816580653e+07
1.574029463403412876e+01 4.704248832892441005e+07
1.575604280143891245e+01 8.070361264053964615e+07
1.577180672488782243e+01 6.119880028018297255e+07
1.578758642014476088e+01 6.679032593098454922e+07
1.580338190298943246e+01 7.442372150210519135e+07
1.581919318921733897e+01 5.663839296828759462e+07
1.583502029463975269e+01 8.858863772656685114e+07
1.585086323508377326e+01 6.444176241942915320e+07
1.586672202639235074e+01 7.594025017192661762e+07
1.588259668442427319e+01 7.538715869050630927e+07
1.589848722505419154e+01 7.494577075162421167e+07
1.591439366417263379e+01 8.908886591736665368e+07
1.593031601768606009e+01 7.761082001507744193e+07
1.594625430151684498e+01 8.001464120453688502e+07
1.596220853160327735e+01 7.862202548293308914e+07
1.597817872389959071e+01 7.926610226434874535e+07
1.599416489437596667e+01 6.200043985511866957e+07
1.601016705901853143e+01 9.439321829107031226e+07
1.602618523382946947e+01 8.097315662300761044e+07
1.604221943482700397e+01 9.760703040069261193e+07
1.605826967804530980e+01 8.714226059839372337e+07
1.607433597953463433e+01 9.225162425913096964e+07
1.609041835536128318e+01 1.047086119273386151e+08
1.610651682160760245e+01 7.635996893030844629e+07
1.612263139437211734e+01 1.016678646075160503e+08
1.613876208976935800e+01 9.273104390818992257e+07
1.615490892393001587e+01 8.910284062973734736e+07
1.617107191300096147e+01 7.555223012512543797e+07
1.618725107314516620e+01 3.245449482013063878e+07
1.620344642054176632e+01 4.522895251481870562e+07
1.621965797138613041e+01 5.890155292846524715e+07
1.623588574188982747e+01 5.450908078447629511e+07
1.625212974828060197e+01 8.666443279766522348e+07
1.626839000680249114e+01 8.949506835442349315e+07
1.628466653371572548e+01 8.298846959720759094e+07
1.630095934529685664e+01 9.841420184964820743e+07
1.631726845783870772e+01 7.203335157854327559e+07
1.633359388765037323e+01 9.222729719455276430e+07
1.634993565105728308e+01 1.008947556654864103e+08
1.636629376440121675e+01 7.994222501237364113e+07
1.638266824404027489e+01 9.824068090081053972e+07
1.639905910634891484e+01 9.650256489738035202e+07
1.641546636771804657e+01 8.323894498113439977e+07
1.643189004455492608e+01 9.851943935795129836e+07
1.644833015328320514e+01 7.747372366742765903e+07
1.646478671034300234e+01 1.003987461295839250e+08
1.648125973219089246e+01 1.010205166897156388e+08
1.649774923529989934e+01 7.864393781947068870e+07
1.651425523615948521e+01 1.049303808808362186e+08
1.653077775127569637e+01 8.038514898013271391e+07
1.654731679717104242e+01 8.334750010323539376e+07
1.656387239038455306e+01 1.036799951256025583e+08
1.658044454747182783e+01 7.855894536841402948e+07
1.659703328500502195e+01 1.024282994555801004e+08
1.661363861957294219e+01 9.503811428567190468e+07
1.663026056778087991e+01 8.289126545441280305e+07
1.664689914625072475e+01 1.015146664414765686e+08
1.666355437162107833e+01 6.693033324128930271e+07
1.668022626054720448e+01 9.966037759180948138e+07
1.669691482970098306e+01 1.057107737699533403e+08
1.671362009577098107e+01 8.197888897605903447e+07
1.673034207546247387e+01 9.994335305582410097e+07
1.674708078549743107e+01 6.021387693511980027e+07
1.676383624261456973e+01 7.961782462794208527e+07
1.678060846356936153e+01 9.148019692884749174e+07
1.679739746513401144e+01 7.787509725079667568e+07
1.681420326409750388e+01 7.600975847704598308e+07
1.683102587726567378e+01 9.562478406079094112e+07
1.684786532146112137e+01 8.267438779982785881e+07
1.686472161352329380e+01 9.910238659739162028e+07
1.688159477030848521e+01 7.407948948738428950e+07
1.689848480868984737e+01 4.941433159881068021e+07
1.691539174555743941e+01 8.575545187568366528e+07
1.693231559781817452e+01 8.541657976903477311e+07
1.694925638239588395e+01 1.024178537706406415e+08
1.696621411623138798e+01 1.019277196805855036e+08
1.698318881628241783e+01 8.744206586627279222e+07
1.700018049952368671e+01 1.077119503197271377e+08
1.701718918294688265e+01 9.896456635696603358e+07
1.703421488356068281e+01 9.280577806208793819e+07
1.705125761839080667e+01 1.038605670267212242e+08
1.706831740447996992e+01 9.262882744814638793e+07
1.708539425888794483e+01 1.011664562921805382e+08
1.710248819869159220e+01 7.698231146391049027e+07
1.711959924098485786e+01 8.918653581432282925e+07
1.713672740287879037e+01 1.052353898022480309e+08
1.715387270150155175e+01 1.003976392406083941e+08
1.717103515399843872e+01 9.140465942653957009e+07
1.718821477753190763e+01 9.248802005675168335e+07
1.720541158928159575e+01 6.879486981385013461e+07
1.722262560644431417e+01 5.851303658842740953e+07
1.723985684623405490e+01 9.400296030789911747e+07
1.725710532588209745e+01 9.176664257045485079e+07
1.727437106263688449e+01 1.024534895669345111e+08
1.729165407376416042e+01 1.006165147259688675e+08
1.730895437654698199e+01 9.347850079757529497e+07
1.732627198828563309e+01 9.792212400738874078e+07
1.734360692629769218e+01 8.393256080988748372e+07
1.736095920791811054e+01 5.838767976251707971e+07
1.737832885049919440e+01 9.203098369729438424e+07
1.739571587141055886e+01 9.476646384033749998e+07
1.741312028803920597e+01 9.731555892913039029e+07
1.743054211778958518e+01 9.997527999497847259e+07
1.744798137808355420e+01 9.393673471143311262e+07
1.746543808636037198e+01 1.009678977703626603e+08
1.748291226007674126e+01 1.001234498673846573e+08
1.750040391670682638e+01 7.954012842155581713e+07
1.751791307374228168e+01 9.488940737718370557e+07
1.753543974869225153e+01 9.533631819404120743e+07
1.755298395908345199e+01 7.890085352300208807e+07
1.757054572246007496e+01 5.554878502427488565e+07
1.758812505638386270e+01 8.661351130487205088e+07
1.760572197843420028e+01 8.821736286598275602e+07
1.762333650620799119e+01 6.009012136084743589e+07
1.764096865731976393e+01 7.320369394580081105e+07
1.765861844940165071e+01 9.179871694036096334e+07
1.767628590010343714e+01 9.557326684657381475e+07
1.769397102709259428e+01 9.533567416975104809e+07
1.771167384805425016e+01 9.365706442339420319e+07
1.772939438069122886e+01 9.448847883325295150e+07
1.774713264272407542e+01 6.798024076797579229e+07
1.776488865189103805e+01 7.947172160722362995e+07
1.778266242594811430e+01 9.471533527610781789e+07
1.780045398266910084e+01 9.748021632449552417e+07
1.781826333984556499e+01 9.673660935214357078e+07
1.783609051528684830e+01 9.225857134438805282e+07
1.785393552682015539e+01 9.758489180204139650e+07
1.787179839229047218e+01 9.549833657417058945e+07
1.788967912956065831e+01 9.712705853720048070e+07
1.790757775651144357e+01 9.688409929097619653e+07
1.792549429104150249e+01 9.223142522671468556e+07
1.794342875106735136e+01 8.122606178313660622e+07
1.796138115452342987e+01 9.466242311673067510e+07
1.797935151936216158e+01 9.347706976693291962e+07
1.799733986355390414e+01 9.317931366016682982e+07
1.801534620508700968e+01 8.540305108407963812e+07
1.803337056196783905e+01 6.084474638771740347e+07
1.805141295222070497e+01 9.024859343405337632e+07
1.806947339388802121e+01 9.355677756062942743e+07
1.808755190503026711e+01 9.189213417076146603e+07
1.810564850372592005e+01 8.528050434765033424e+07
1.812376320807159047e+01 9.326943031580036879e+07
1.814189603618197211e+01 9.095101581413063407e+07
1.816004700618987755e+01 8.625800267193506658e+07
1.817821613624629862e+01 6.496659134476093203e+07
1.819640344452037084e+01 8.371750526719494164e+07
1.821460894919938411e+01 8.996917066898761690e+07
1.823283266848886086e+01 8.784575286992686987e+07
1.825107462061255248e+01 6.587860371247150004e+07
1.826933482381239671e+01 8.327704433742667735e+07
1.828761329634858512e+01 7.946691591069979966e+07
1.830591005649957737e+01 5.255443014099465311e+07
1.832422512256215796e+01 7.059999077169845998e+07
1.834255851285137595e+01 5.115239118597947806e+07
1.836091024570062658e+01 7.384470783780537546e+07
1.837928033946165485e+01 8.268159154878108203e+07
