# wavelength[um] flux[erg/cm2/s/cm]
1.293871476671172793e+01 8.791818083113488555e+07
1.295165995299232620e+01 9.829240285544165969e+07
1.296461809093395523e+01 9.855099705088675022e+07
1.297758919349474738e+01 9.212582236106395721e+07
1.299057327364582903e+01 1.052697202521064579e+08
1.300357034437127801e+01 1.015154002091943473e+08
1.301658041866812354e+01 9.406055455175878108e+07
1.302960350954645996e+01 1.066537019822286367e+08
1.304263963002939519e+01 9.880763801101481915e+07
1.305568879315306674e+01 1.152776685822100043e+08
1.306875101196661504e+01 1.098766355878554136e+08
1.308182629953226872e+01 1.070617455330478400e+08
1.309491466892529665e+01 1.020027815581084788e+08
1.310801613323407544e+01 1.174374616182516515e+08
1.312113070556008587e+01 1.100935193716220558e+08
1.313425839901791292e+01 1.181814144070341885e+08
1.314739922673523687e+01 1.047280813490133286e+08
1.316055320185286348e+01 1.217665673750805706e+08
1.317372033752479865e+01 1.156737403997796178e+08
1.318690064691818620e+01 1.251115475531725138e+08
1.320009414321328833e+01 1.039627290243010670e+08
1.321330083960363133e+01 1.141188998545008302e+08
1.322652074929591492e+01 1.099205436598660797e+08
1.323975388551004784e+01 1.271134025145623237e+08
1.325300026147915844e+01 1.092050097593480945e+08
1.326625989044964449e+01 1.141289843358246684e+08
1.327953278568112516e+01 1.144376439246905893e+08
1.329281896044648903e+01 1.242695892609334141e+08
1.330611842803193312e+01 1.186268516099215299e+08
1.331943120173693274e+01 1.277020336802625507e+08
1.333275729487423966e+01 1.125204223345189840e+08
1.334609672076993725e+01 1.340752681176373214e+08
1.335944949276346172e+01 1.052819299063017219e+08
1.337281562420759862e+01 1.306649454422722608e+08
1.338619512846847215e+01 1.155376699823751301e+08
1.339958801892558071e+01 1.362519785883208811e+08
1.341299430897182177e+01 1.150428508378392756e+08
1.342641401201349538e+01 1.293790566779840291e+08
1.343984714147030957e+01 1.112124378574520797e+08
1.345329371077539982e+01 1.340982732407145649e+08
1.346675373337531489e+01 1.096360446329100132e+08
1.348022722273005236e+01 9.705475821290372312e+07
1.349371419231313141e+01 7.326842438612394035e+07
1.350721465561153423e+01 1.066577356691159308e+08
1.352072862612571136e+01 1.120338920950423628e+08
1.353425611736962608e+01 1.161464882029459029e+08
1.354779714287080061e+01 1.150127691388617754e+08
1.356135171617024326e+01 1.197927911155628264e+08
1.357491985082253727e+01 1.210186903562875837e+08
1.358850156039581769e+01 1.158136430218871981e+08
1.360209685847177141e+01 1.282417147080633193e+08
1.361570575864573662e+01 1.096250123189072162e+08
1.362932827452661932e+01 1.320179697597974688e+08
1.364296441973689866e+01 1.037356897511414438e+08
1.365661420791272107e+01 1.342166007170564383e+08
1.367027765270389139e+01 9.644826354775519669e+07
1.368395476777384623e+01 1.227976418561978042e+08
1.369764556679970546e+01 9.735239082757154107e+07
1.371135006347225982e+01 1.226113589938973039e+08
1.372506827149601527e+01 9.468558188715738058e+07
1.373880020458919660e+01 1.423388423472978473e+08
1.375254587648374383e+01 1.017508852535907924e+08
1.376630530092532290e+01 1.361542521590595245e+08
1.378007849167333632e+01 1.118938944608562738e+08
1.379386546250100665e+01 1.302975467557377964e+08
1.380766622719529657e+01 1.252198191501167119e+08
1.382148079955695330e+01 1.283165024912400544e+08
1.383530919340054588e+01 1.287521989582023621e+08
1.384915142255448472e+01 1.097295933578625470e+08
1.386300750086100031e+01 9.851272053148530424e+07
1.387687744217617691e+01 3.853159254787466675e+07
1.389076126036993308e+01 4.081998916048636287e+07
1.390465896932608914e+01 6.598568565471420437e+07
1.391857058294238314e+01 7.718340181901828945e+07
1.393249611513042652e+01 1.045274035201733559e+08
1.394643557981579285e+01 9.788503729864569008e+07
1.396038899093789354e+01 1.097204286415559649e+08
1.397435636245010393e+01 1.050077818094587028e+08
1.398833770831983081e+01 9.793509376164759696e+07
1.400233304252842537e+01 1.197333008170793205e+08
1.401634237907123293e+01 8.203496733443410695e+07
1.403036573195758763e+01 1.113505391068338156e+08
1.404440311521085327e+01 8.828196745071478188e+07
1.405845454286841267e+01 9.281319203196239471e+07
1.407252002898167476e+01 8.814525958021819592e+07
1.408659958761614028e+01 8.889067023781776428e+07
1.410069323285138765e+01 8.616844336881969869e+07
1.411480097878105155e+01 8.071637074726982415e+07
1.412892283951284611e+01 8.825221877892047167e+07
1.414305882916865897e+01 8.111708103947106004e+07
1.415720896188447142e+01 7.914066280349563062e+07
1.417137325181041696e+01 7.525908238486719131e+07
1.418555171311082397e+01 6.608349590262379497e+07
1.419974435996411799e+01 7.839376185846076906e+07
1.421395120656291056e+01 6.083409230371133983e+07
1.422817226711411465e+01 7.571459025525200367e+07
1.424240755583879192e+01 6.610029346423187852e+07
1.425665708697219713e+01 6.243643167527236789e+07
1.427092087476386340e+01 6.452084578949847817e+07
1.428519893347759151e+01 5.232766193617074937e+07
1.429949127739145354e+01 7.420772265111394227e+07
1.431379792079778213e+01 4.453820114173120260e+07
1.432811887800320072e+01 6.474142808548097312e+07
1.434245416332871059e+01 5.570089454619151354e+07
1.435680379110961091e+01 4.936695460859458148e+07
1.437116777569548276e+01 6.049853281865256280e+07
1.438554613145031702e+01 4.159161063097330928e+07
1.439993887275247175e+01 6.148075328808123618e+07
1.441434601399467219e+01 3.696412564008943737e+07
1.442876756958409423e+01 5.454493198629939556e+07
1.444320355394230226e+01 4.568290875669404119e+07
1.445765398150527048e+01 4.187649919864700735e+07
1.447211886672343439e+01 5.065586295724494755e+07
1.448659822406168018e+01 3.538223676843366772e+07
1.450109206799934469e+01 4.868682894971501827e+07
1.451560041303029891e+01 3.529552149492774159e+07
1.453012327366288048e+01 4.575399279121527076e+07
1.454466066441992744e+01 3.871704327880077809e+07
1.455921259983884752e+01 3.873948277779728919e+07
1.457377909447158437e+01 4.410356927591926605e+07
1.458836016288461934e+01 3.281164253287722170e+07
1.460295581965901945e+01 4.467532971554870158e+07
1.461756607939045161e+01 3.296189332878917083e+07
1.463219095668918968e+01 4.072971867548993230e+07
1.464683046618012519e+01 3.566446128990416229e+07
1.466148462250275486e+01 3.551537775096099079e+07
1.467615344031121793e+01 3.938212687414613366e+07
1.469083693427434589e+01 3.231497497721053287e+07
1.470553511907563937e+01 4.116342129594818503e+07
1.472024800941326284e+01 3.160791732645881549e+07
1.473497562000010674e+01 3.785481588267898560e+07
1.474971796556379466e+01 3.463388582094173133e+07
1.476447506084667616e+01 3.428988782537938654e+07
1.477924692060583922e+01 3.860619050714211911e+07
1.479403355961316180e+01 3.150444433377160877e+07
1.480883499265527448e+01 4.055083525869543850e+07
1.482365123453359068e+01 3.258389263631614298e+07
1.483848230006438307e+01 3.750339965094378591e+07
1.485332820407873911e+01 3.556434531082811952e+07
1.486818896142254509e+01 3.424719477490866929e+07
1.488306458695654122e+01 3.907113628449106961e+07
1.489795509555635178e+01 3.178737949284411222e+07
1.491286050211251180e+01 3.668842024616008997e+07
1.492778082153043151e+01 3.168562051641126722e+07
1.494271606873038927e+01 3.319427006053960323e+07
1.495766625864763810e+01 3.535014182286287844e+07
1.497263140623239330e+01 4.076521121801801026e+07
1.498761152644982886e+01 3.338810095588910952e+07
1.500260663428004371e+01 3.275791918241709098e+07
1.501761674471810615e+01 3.423692484050451219e+07
1.503264187277415687e+01 4.117803650637123734e+07
1.504768203347334321e+01 3.692586565949994326e+07
1.506273724185582452e+01 3.903463961802297086e+07
1.507780751297680233e+01 4.260386753817841411e+07
1.509289286190657009e+01 3.338755441275535151e+07
1.510799330373045635e+01 4.465547957555564493e+07
1.512310885354890289e+01 3.225417553243799508e+07
1.513823952647746296e+01 4.142580932581787556e+07
1.515338533764681372e+01 3.572113295279700309e+07
1.516854630220275624e+01 3.672459732323057950e+07
1.518372243530625454e+01 3.946765245931112766e+07
1.519891375213346763e+01 3.238055218531006947e+07
1.521412026787568195e+01 4.274709751423566788e+07
1.522934199773943043e+01 3.212728034234389290e+07
1.524457895694642851e+01 4.137865904478700459e+07
1.525983116073368073e+01 3.589048059681542218e+07
1.527509862435336885e+01 3.664612997658298165e+07
1.529038136307294238e+01 4.085387730956769735e+07
1.530567939217513640e+01 3.282120183551595733e+07
1.532099272695800884e+01 4.296030230896802992e+07
1.533632138273488899e+01 3.299340824746917933e+07
1.535166537483442539e+01 4.405897824685649574e+07
1.536702471860061792e+01 3.786074493612825125e+07
1.538239942939280347e+01 3.954044161917784810e+07
1.539778952258570932e+01 4.512483891522617638e+07
1.541319501356943356e+01 3.506706538662514091e+07
1.542861591774943264e+01 4.822746826953953505e+07
1.544405225054664044e+01 3.540406697405053675e+07
1.545950402739738649e+01 4.895273604063517600e+07
1.547497126375344756e+01 4.399518923140987009e+07
1.549045397508206356e+01 4.306646167321725190e+07
1.550595217686592875e+01 5.470047269367883354e+07
1.552146588460326093e+01 3.727474325333724916e+07
1.553699511380775711e+01 6.076654158319354057e+07
1.555253988000867871e+01 3.855617355639051646e+07
1.556810019875076989e+01 5.924121431793271005e+07
1.558367608559435347e+01 5.265323919190484285e+07
1.559926755611532379e+01 4.957534929100971669e+07
1.561487462590514674e+01 6.526977329741343856e+07
1.563049731057092373e+01 4.468960369239386916e+07
1.564613562573530814e+01 7.103121791987343132e+07
1.566178958703660662e+01 4.636601018095298856e+07
1.567745921012879506e+01 6.784977986214850843e+07
1.569314451068148308e+01 6.172537163956153393e+07
1.570884550437998328e+01 5.770849459583432227e+07
1.572456220692530415e+01 7.532466821547028422e+07
1.574029463403412876e+01 4.832005950345401466e+07
1.575604280143891245e+01 8.207280390057426691e+07
1.577180672488782243e+01 6.103599719319453090e+07
1.578758642014476088e+01 6.876406534661962092e+07
1.580338190298943246e+01 7.875905822665035725e+07
1.581919318921733897e+01 5.616600816424790025e+07
1.583502029463975269e+01 9.121519370334999263e+07
1.585086323508377326e+01 6.425920605609592795e+07
1.586672202639235074e+01 7.699543857406696677e+07
1.588259668442427319e+01 7.704180853392829001e+07
1.589848722505419154e+01 7.561947296894440055e+07
1.591439366417263379e+01 9.137118696084500849e+07
1.593031601768606009e+01 7.877685210997252166e+07
1.594625430151684498e+01 8.183098963841573894e+07
1.596220853160327735e+01 8.223242331363216043e+07
1.597817872389959071e+01 8.256194616088029742e+07
1.599416489437596667e+01 7.395729027979330719e+07
1.601016705901853143e+01 9.953500456661275029e+07
1.602618523382946947e+01 8.300093346760696173e+07
1.604221943482700397e+01 1.012110842680245936e+08
1.605826967804530980e+01 8.963030379461359978e+07
1.607433597953463433e+01 9.544447429533778131e+07
1.609041835536128318e+01 1.087337653570607305e+08
1.610651682160760245e+01 8.101937660201230645e+07
1.612263139437211734e+01 1.092204969484019578e+08
1.613876208976935800e+01 9.646704512970441580e+07
1.615490892393001587e+01 9.303484626624323428e+07
1.617107191300096147e+01 7.650959110012279451e+07
1.618725107314516620e+01 3.223240307609699667e+07
1.620344642054176632e+01 4.463214972733023763e+07
1.621965797138613041e+01 6.063094968999461085e+07
1.623588574188982747e+01 6.554510602802792937e+07
1.625212974828060197e+01 9.116581592702163756e+07
1.626839000680249114e+01 9.414598904358527064e+07
1.628466653371572548e+01 8.554301611321939528e+07
1.630095934529685664e+01 1.043877430574380904e+08
1.631726845783870772e+01 8.440508075599265099e+07
1.633359388765037323e+01 9.705191427583552897e+07
1.634993565105728308e+01 1.052537221963481605e+08
1.636629376440121675e+01 8.200642681924968958e+07
1.638266824404027489e+01 1.037817487435139120e+08
1.639905910634891484e+01 1.006167677986479402e+08
1.641546636771804657e+01 8.575015150899656117e+07
1.643189004455492608e+01 1.039701978372395486e+08
1.644833015328320514e+01 8.042895824192687869e+07
1.646478671034300234e+01 1.047028756926854402e+08
1.648125973219089246e+01 1.053522978449548781e+08
1.649774923529989934e+01 8.075122604455946386e+07
1.651425523615948521e+01 1.093191919034620076e+08
1.653077775127569637e+01 8.316240206898976862e+07
1.654731679717104242e+01 9.204193457961016893e+07
1.656387239038455306e+01 1.086626963730375618e+08
1.658044454747182783e+01 8.079399968424864113e+07
1.659703328500502195e+01 1.069238557331465334e+08
1.661363861957294219e+01 9.932796979582017660e+07
1.663026056778087991e+01 8.607022357682177424e+07
1.664689914625072475e+01 1.082197475315711200e+08
1.666355437162107833e+01 7.635881722395937145e+07
1.668022626054720448e+01 1.060880114686261117e+08
1.669691482970098306e+01 1.114157486521618664e+08
1.671362009577098107e+01 8.501684578827708960e+07
1.673034207546247387e+01 1.071678996535083652e+08
1.674708078549743107e+01 6.053963845954710245e+07
1.676383624261456973e+01 8.293965384918877482e+07
1.678060846356936153e+01 9.676641200470295548e+07
1.679739746513401144e+01 8.422679793998821080e+07
1.681420326409750388e+01 9.153151565229296684e+07
1.683102587726567378e+01 1.023905828183988631e+08
1.684786532146112137e+01 8.653125787684799731e+07
1.686472161352329380e+01 1.068877960455292463e+08
1.688159477030848521e+01 8.595994270641368628e+07
1.689848480868984737e+01 7.164349348325012624e+07
1.691539174555743941e+01 9.823957713233642280e+07
1.693231559781817452e+01 9.128779006994517148e+07
1.694925638239588395e+01 1.086527338944283575e+08
1.696621411623138798e+01 1.076268288001971245e+08
1.698318881628241783e+01 9.189895227372546494e+07
1.700018049952368671e+01 1.129300475805968344e+08
1.701718918294688265e+01 1.042583585480069071e+08
1.703421488356068281e+01 9.717425308840176463e+07
1.705125761839080667e+01 1.088809804722852707e+08
1.706831740447996992e+01 9.754226636179938912e+07
1.708539425888794483e+01 1.080382325026821792e+08
1.710248819869159220e+01 9.052248731175205112e+07
1.711959924098485786e+01 9.517584589055743814e+07
1.713672740287879037e+01 1.111666548572851568e+08
1.715387270150155175e+01 1.061399345346815884e+08
1.717103515399843872e+01 9.786636504394759238e+07
1.718821477753190763e+01 9.901429064000084996e+07
1.720541158928159575e+01 8.338096149920158088e+07
1.722262560644431417e+01 7.760529958607473969e+07
1.723985684623405490e+01 1.040732724326162785e+08
1.725710532588209745e+01 9.775968228253851831e+07
1.727437106263688449e+01 1.087348298996032774e+08
1.729165407376416042e+01 1.066555603172538728e+08
1.730895437654698199e+01 9.962015313984833658e+07
1.732627198828563309e+01 1.060947770212970078e+08
1.734360692629769218e+01 9.613134954596821964e+07
1.736095920791811054e+01 7.751922802541993558e+07
1.737832885049919440e+01 1.022597343405155241e+08
1.739571587141055886e+01 1.016480190856164992e+08
1.741312028803920597e+01 1.042314872653705031e+08
1.743054211778958518e+01 1.057542528271296769e+08
1.744798137808355420e+01 9.981304484357847273e+07
1.746543808636037198e+01 1.072410170459712744e+08
1.748291226007674126e+01 1.068236486707692146e+08
1.750040391670682638e+01 9.039213949901841581e+07
1.751791307374228168e+01 1.031602160731418133e+08
1.753543974869225153e+01 1.041198539758675396e+08
1.755298395908345199e+01 9.215296702783431113e+07
1.757054572246007496e+01 7.749371668683184683e+07
1.758812505638386270e+01 9.747749311796112359e+07
1.760572197843420028e+01 9.860190847033980489e+07
1.762333650620799119e+01 8.052675480632750690e+07
1.764096865731976393e+01 9.021335668210589886e+07
1.765861844940165071e+01 1.006836810443832278e+08
1.767628590010343714e+01 1.028953441384548396e+08
1.769397102709259428e+01 1.021157552539371252e+08
1.771167384805425016e+01 1.017872905521286726e+08
1.772939438069122886e+01 1.025945632093253732e+08
1.774713264272407542e+01 8.662713090362365544e+07
1.776488865189103805e+01 9.418347467165347934e+07
1.778266242594811430e+01 1.021779357974778265e+08
1.780045398266910084e+01 1.040285313224899471e+08
1.781826333984556499e+01 1.031418554858054519e+08
1.783609051528684830e+01 9.975754287023352087e+07
1.785393552682015539e+01 1.037610505533946902e+08
1.787179839229047218e+01 1.016954758574821800e+08
1.788967912956065831e+01 1.032980218288445920e+08
1.790757775651144357e+01 1.030595905958433598e+08
1.792549429104150249e+01 9.956333923116834462e+07
1.794342875106735136e+01 9.276121875361917913e+07
1.796138115452342987e+01 1.017855330448081195e+08
1.797935151936216158e+01 1.001118044097519070e+08
1.799733986355390414e+01 1.005625340167159438e+08
1.801534620508700968e+01 9.659475873805679381e+07
1.803337056196783905e+01 7.957692745268724859e+07
1.805141295222070497e+01 9.901999040390300751e+07
1.806947339388802121e+01 1.007202446302394420e+08
1.808755190503026711e+01 9.903057806432552636e+07
1.810564850372592005e+01 9.519953688574644923e+07
1.812376320807159047e+01 1.002638497144659013e+08
1.814189603618197211e+01 9.807080148245207965e+07
1.816004700618987755e+01 9.560325035530240834e+07
1.817821613624629862e+01 8.071037014905628562e+07
1.819640344452037084e+01 9.326555604421076179e+07
1.821460894919938411e+01 9.803677177630931139e+07
1.823283266848886086e+01 9.646586182287199795e+07
1.825107462061255248e+01 8.108206424897034466e+07
1.826933482381239671e+01 9.366335011109997332e+07
1.828761329634858512e+01 9.137694323563687503e+07
1.830591005649957737e+01 7.301299632145011425e+07
1.832422512256215796e+01 8.569292383816979825e+07
1.834255851285137595e+01 7.090427087830054760e+07
1.836091024570062658e+01 8.217343155658376217e+07
1.837928033946165485e+01 9.160179547094078362e+07
